"","Open","High","Low","Close"
"2016-01-04",54.32,54.799999,53.389999,54.799999
"2016-01-05",54.93,55.389999,54.540001,55.049999
"2016-01-06",54.32,54.400002,53.639999,54.049999
"2016-01-07",52.700001,53.490002,52.07,52.169998
"2016-01-08",52.369999,53.279999,52.150002,52.330002
"2016-01-11",52.509998,52.849998,51.459999,52.299999
"2016-01-12",52.759998,53.099998,52.060001,52.779999
"2016-01-13",53.799999,54.07,51.299999,51.639999
"2016-01-14",52,53.419998,51.57,53.110001
"2016-01-15",51.310001,51.970001,50.34,50.990002
"2016-01-19",51.48,51.68,50.060001,50.560001
"2016-01-20",49.98,51.380001,49.099998,50.790001
"2016-01-21",51,51.580002,50.299999,50.48
"2016-01-22",51.41,52.330002,51.259998,52.290001
"2016-01-25",51.939999,52.650002,51.650002,51.790001
"2016-01-26",51.790001,52.439999,51.549999,52.169998
"2016-01-27",52.009998,52.200001,51.02,51.220001
"2016-01-28",51.860001,52.209999,51.25,52.060001
"2016-01-29",54.73,55.09,54,55.09
"2016-02-01",54.880001,55.09,54.5,54.709999
"2016-02-02",54.169998,54.259998,52.650002,53
"2016-02-03",53.25,53.389999,51.259998,52.16
"2016-02-04",52.099998,52.810001,51.369999,52
"2016-02-05",51.939999,52,49.560001,50.16
"2016-02-08",49.549999,49.57,48.189999,49.41
"2016-02-09",49.02,50.240002,48.669998,49.279999
"2016-02-10",49.889999,50.389999,49.52,49.709999
"2016-02-11",48.68,50.110001,48.509998,49.689999
"2016-02-12",50.25,50.68,49.75,50.5
"2016-02-16",50.900002,51.09,50.130001,51.09
"2016-02-17",51.490002,52.77,51.450001,52.419998
"2016-02-18",52.330002,52.950001,52.099998,52.189999
"2016-02-19",51.970001,52.279999,51.529999,51.82
"2016-02-22",52.279999,53,52.279999,52.650002
"2016-02-23",52.34,52.369999,50.98,51.18
"2016-02-24",50.689999,51.5,50.200001,51.360001
"2016-02-25",51.73,52.099998,50.610001,52.099998
"2016-02-26",52.599998,52.68,51.099998,51.299999
"2016-02-29",51.349998,51.650002,50.66,50.880001
"2016-03-01",50.970001,52.59,50.919998,52.580002
"2016-03-02",52.41,52.959999,52.16,52.950001
"2016-03-03",52.970001,52.970001,51.779999,52.349998
"2016-03-04",52.400002,52.450001,51.709999,52.029999
"2016-03-07",51.560001,51.799999,50.580002,51.029999
"2016-03-08",50.799999,52.130001,50.599998,51.650002
"2016-03-09",51.889999,52.849998,51.860001,52.84
"2016-03-10",52.93,52.939999,51.16,52.049999
"2016-03-11",53,53.07,52.380001,53.07
"2016-03-14",52.709999,53.59,52.630001,53.169998
"2016-03-15",52.75,53.59,52.740002,53.59
"2016-03-16",53.450001,54.599998,53.400002,54.349998
"2016-03-17",54.209999,55,54,54.66
"2016-03-18",54.919998,54.970001,53.450001,53.490002
"2016-03-21",53.25,53.93,52.93,53.860001
"2016-03-22",53.610001,54.25,53.459999,54.07
"2016-03-23",54.110001,54.240002,53.740002,53.970001
"2016-03-24",53.84,54.330002,53.73,54.209999
"2016-03-28",54.209999,54.290001,53.330002,53.540001
"2016-03-29",53.66,54.860001,53.450001,54.709999
"2016-03-30",54.93,55.639999,54.900002,55.049999
"2016-03-31",54.950001,55.59,54.860001,55.23
"2016-04-01",55.049999,55.610001,54.57,55.57
"2016-04-04",55.43,55.66,55,55.43
"2016-04-05",55.189999,55.299999,54.459999,54.560001
"2016-04-06",54.360001,55.200001,54.209999,55.119999
"2016-04-07",54.869999,54.91,54.23,54.459999
"2016-04-08",54.669998,55.279999,54.32,54.419998
"2016-04-11",54.490002,55.150002,54.299999,54.310001
"2016-04-12",54.369999,54.779999,53.759998,54.650002
"2016-04-13",55.119999,55.439999,54.889999,55.349998
"2016-04-14",55.220001,55.580002,55.07,55.360001
"2016-04-15",55.299999,55.919998,55.110001,55.650002
"2016-04-18",55.490002,56.59,55.209999,56.459999
"2016-04-19",56.630001,56.77,55.68,56.389999
"2016-04-20",56.290001,56.5,55.490002,55.59
"2016-04-21",55.799999,56.23,55.419998,55.779999
"2016-04-22",51.91,52.43,50.77,51.779999
"2016-04-25",51.779999,52.130001,51.630001,52.110001
"2016-04-26",52.259998,52.349998,51.09,51.439999
"2016-04-27",51.48,51.5,50.549999,50.939999
"2016-04-28",50.619999,50.77,49.560001,49.900002
"2016-04-29",49.349998,50.25,49.349998,49.869999
"2016-05-02",50,50.75,49.779999,50.610001
"2016-05-03",50.34,50.41,49.599998,49.779999
"2016-05-04",49.84,50.060001,49.459999,49.869999
