"","Open","High","Low","Close"
"2016-01-04",66.879997,68.080002,65.720001,67.989998
"2016-01-05",68.379997,68.440002,66.419998,67.279999
"2016-01-06",65.980003,66.849998,65.620003,66.220001
"2016-01-07",65.080002,65.519997,63.66,63.939999
"2016-01-08",64.330002,64.529999,62.93,63.290001
"2016-01-11",63.669998,63.700001,60.849998,61.470001
"2016-01-12",62.439999,62.5,60.389999,61.599998
"2016-01-13",62.07,62.759998,60.389999,60.889999
"2016-01-14",61.240002,62.970001,60.380001,62.27
"2016-01-15",59.52,60.09,58.75,59.869999
"2016-01-19",60.259998,60.540001,58.48,59.029999
"2016-01-20",58.080002,59.380001,56.360001,58.810001
"2016-01-21",59,60.419998,58.25,59.689999
"2016-01-22",61.23,62.560001,60.599998,60.98
"2016-01-25",58.959999,59.349998,57.759998,57.91
"2016-01-26",58.400002,59.66,58.09,59.16
"2016-01-27",58.43,59.889999,57.459999,58.32
"2016-01-28",62.009998,62.450001,58.57,61.080002
"2016-01-29",61.689999,62.290001,60.759998,62.240002
"2016-02-01",61.970001,63.080002,61.380001,62.700001
"2016-02-02",61.279999,61.549999,60.48,60.669998
"2016-02-03",61.470001,63.599998,59.799999,63.27
"2016-02-04",63.599998,66.989998,63.599998,65.959999
"2016-02-05",65.669998,66.760002,65.18,66.120003
"2016-02-08",65.419998,65.639999,63.66,64.580002
"2016-02-09",63.900002,64.410004,63.119999,63.93
"2016-02-10",64.269997,64.379997,62,62.139999
"2016-02-11",60.91,62.310001,60.509998,61.41
"2016-02-12",61.990002,63.470001,61.82,63.150002
"2016-02-16",64.160004,65.550003,63.509998,65.209999
"2016-02-17",66,67.790001,65.720001,67.260002
"2016-02-18",67.150002,67.599998,65.139999,66.120003
"2016-02-19",64.919998,65.519997,64.080002,65.419998
"2016-02-22",65.419998,67.519997,65.419998,67.309998
"2016-02-23",67.110001,67.239998,65.699997,65.779999
"2016-02-24",64.699997,65.970001,63.07,65.879997
"2016-02-25",65.889999,66.470001,64.839996,66.470001
"2016-02-26",67.389999,68,66.449997,66.870003
"2016-02-29",67.139999,68.580002,66.489998,67.699997
"2016-03-01",68.440002,69.489998,67.339996,69.089996
"2016-03-02",68.75,69.93,68.209999,69.379997
"2016-03-03",69.620003,72.080002,69.389999,71.75
"2016-03-04",72.089996,73.959999,71.540001,72.839996
"2016-03-07",72.800003,75.730003,72.800003,74.769997
"2016-03-08",73.779999,74.110001,71.519997,71.730003
"2016-03-09",72.330002,72.699997,71.260002,71.870003
"2016-03-10",72.029999,72.029999,70.489998,71.360001
"2016-03-11",72.360001,73.099998,72.279999,72.800003
"2016-03-14",72.730003,73.440002,72.129997,72.730003
"2016-03-15",71.440002,72.470001,70.860001,72.440002
"2016-03-16",72.589996,74.510002,72.199997,74.339996
"2016-03-17",74.199997,76.300003,73.519997,75.900002
"2016-03-18",76.080002,76.940002,74.639999,75.470001
"2016-03-21",75.529999,76.349998,75.040001,75.889999
"2016-03-22",75.589996,76.080002,75.239998,75.550003
"2016-03-23",74.970001,75.120003,73.57,73.68
"2016-03-24",72.93,75.349998,72.730003,75.290001
"2016-03-28",75.150002,75.550003,74.459999,75.32
"2016-03-29",74.970001,76.050003,74.190002,76.010002
"2016-03-30",76.940002,77.25,76.010002,76.510002
"2016-03-31",76.300003,77.129997,76.239998,76.540001
"2016-04-01",75.650002,76.870003,74.669998,76.790001
"2016-04-04",76.559998,77.040001,75.419998,75.720001
"2016-04-05",75.32,75.849998,74.599998,75.239998
"2016-04-06",75.519997,75.57,73.699997,75.220001
"2016-04-07",74.489998,74.68,73.760002,74.169998
"2016-04-08",75.029999,75.25,74,74.349998
"2016-04-11",74.610001,75.779999,74.610001,74.629997
"2016-04-12",75.059998,76.739998,74.470001,76.099998
"2016-04-13",76.870003,79.160004,76.559998,79.129997
"2016-04-14",79.440002,79.720001,78.370003,79.050003
"2016-04-15",79.379997,79.779999,78.730003,79.169998
"2016-04-18",78.470001,79.870003,78.139999,79.25
"2016-04-19",79.989998,80.889999,79.459999,80.389999
"2016-04-20",80.25,80.599998,79.300003,79.739998
"2016-04-21",78.75,79.580002,78.190002,78.660004
"2016-04-22",78.93,79.18,77.199997,78.32
"2016-04-25",78.5,78.860001,76.199997,76.790001
"2016-04-26",77.150002,77.739998,76.470001,77.650002
"2016-04-27",77.980003,78.889999,77.599998,78.68
"2016-04-28",78.029999,79.169998,77.599998,77.75
"2016-04-29",78.019997,79,77.32,77.720001
"2016-05-02",77.349998,78.07,76.620003,77.839996
"2016-05-03",76.849998,77.099998,75.580002,76.360001
"2016-05-04",76.18,76.309998,73.900002,74.239998
