"","Open","High","Low","Close"
"2016-01-04",52.009998,52.610001,51.610001,52.48
"2016-01-05",52.790001,53.470001,52.669998,53.150002
"2016-01-06",52.509998,52.950001,52.209999,52.419998
"2016-01-07",51.52,52.32,51.439999,51.959999
"2016-01-08",52.509998,52.52,50.860001,51.080002
"2016-01-11",51.25,51.540001,50.610001,51.25
"2016-01-12",51.509998,52.07,50.98,51.759998
"2016-01-13",51.91,52.060001,50.580002,50.66
"2016-01-14",50.669998,52.110001,50.59,51.799999
"2016-01-15",50.5,51.299999,50.099998,51.139999
"2016-01-19",51.599998,51.91,50.810001,51.34
"2016-01-20",50.290001,51.02,49.299999,50.549999
"2016-01-21",50.779999,51.32,50.09,50.919998
"2016-01-22",51.439999,51.740002,50.950001,51.349998
"2016-01-25",51.349998,51.439999,50.759998,50.919998
"2016-01-26",51.049999,51.599998,50.759998,51.450001
"2016-01-27",50.66,51.57,49.830002,50.369999
"2016-01-28",50.330002,50.540001,48.98,49.200001
"2016-01-29",49.799999,50.669998,49.580002,50.669998
"2016-02-01",50.389999,50.98,49.84,50.75
"2016-02-02",50.27,50.509998,49.900002,50.41
"2016-02-03",49.619999,50.110001,48.580002,50.049999
"2016-02-04",49.700001,49.740002,48.029999,48.59
"2016-02-05",48.599998,49.720001,48.27,49.380001
"2016-02-08",48.93,49.330002,47.970001,48.830002
"2016-02-09",48.689999,49.57,48.400002,49.16
"2016-02-10",49.509998,50.41,49.490002,49.529999
"2016-02-11",48.810001,49.389999,48.509998,48.849998
"2016-02-12",48.98,49.110001,48.279999,49.029999
"2016-02-16",49.400002,49.990002,49.240002,49.779999
"2016-02-17",50,50.650002,49.959999,50.599998
"2016-02-18",50.599998,50.990002,50.25,50.32
"2016-02-19",50.25,50.400002,49.869999,50.119999
"2016-02-22",50.279999,50.779999,50.130001,50.77
"2016-02-23",50.560001,50.939999,50.43,50.540001
"2016-02-24",50.16,50.619999,49.630001,50.560001
"2016-02-25",50.560001,51,50.389999,51
"2016-02-26",51.049999,51.130001,50.630001,50.639999
"2016-02-29",50.52,50.830002,50.150002,50.209999
"2016-03-01",50.389999,51.939999,50.09,51.75
"2016-03-02",51.630001,52.439999,51.52,52.27
"2016-03-03",52.18,52.32,51.150002,52.099998
"2016-03-04",51.849998,52.290001,51.5,52.080002
"2016-03-07",51.84,52.93,51.75,52.639999
"2016-03-08",52.360001,52.93,52.290001,52.450001
"2016-03-09",52.580002,52.889999,52.099998,52.360001
"2016-03-10",52.689999,53.240002,52.43,53.040001
"2016-03-11",53.02,53.459999,52.779999,53.200001
"2016-03-14",53.150002,53.32,52.84,53.080002
"2016-03-15",52.48,52.639999,51.950001,52.419998
"2016-03-16",52.310001,52.310001,51.560001,51.939999
"2016-03-17",51.93,51.970001,51.330002,51.529999
"2016-03-18",51.740002,52.419998,51.59,52.25
"2016-03-21",52.330002,52.830002,52.099998,52.799999
"2016-03-22",52.580002,53.459999,52.549999,53.029999
"2016-03-23",53.599998,53.599998,52.849998,53.080002
"2016-03-24",52.790001,53.349998,52.59,53.07
"2016-03-28",53.119999,53.290001,52.650002,52.830002
"2016-03-29",52.91,53.41,52.57,53.32
"2016-03-30",53.48,53.549999,53.110001,53.220001
"2016-03-31",53.080002,53.48,52.759998,52.91
"2016-04-01",52.5,53.790001,52.439999,53.700001
"2016-04-04",53.91,54.630001,53.75,54.400002
"2016-04-05",54.09,54.720001,53.990002,54.240002
"2016-04-06",54.349998,55.790001,54.259998,55.630001
"2016-04-07",55.34,55.779999,55.049999,55.419998
"2016-04-08",55.75,55.91,55.099998,55.360001
"2016-04-11",55.369999,55.740002,54.98,55.049999
"2016-04-12",54.970001,55.75,54.939999,55.34
"2016-04-13",55.459999,55.990002,55.27,55.959999
"2016-04-14",56.02,56.599998,55.939999,56.450001
"2016-04-15",56.529999,56.549999,55.880001,56.139999
"2016-04-18",56.139999,56.830002,55.919998,56.509998
"2016-04-19",56.73,57.380001,56.220001,56.860001
"2016-04-20",57.150002,57.400002,56.439999,56.580002
"2016-04-21",56.34,57.029999,56.310001,56.599998
"2016-04-22",56.689999,57.029999,56.509998,56.740002
"2016-04-25",56.48,56.639999,56,56.220001
"2016-04-26",56.41,56.419998,55.869999,56.040001
"2016-04-27",56.060001,56.619999,56.060001,56.310001
"2016-04-28",55.889999,56.23,55.549999,55.740002
"2016-04-29",55.639999,55.639999,54.560001,54.84
"2016-05-02",54.849998,55.360001,54.700001,55.299999
"2016-05-03",55.139999,55.450001,54.849998,55.080002
"2016-05-04",54.709999,55.040001,54.470001,54.810001
